a1,a2
-3.036935567562442,0.08038706555665005
-1.8585904596006955,-2.693882338297705
-1.0650405883737981,0.4485433733158489
-0.845774140979873,-1.8520078948522758
2.264236186125312,2.6500800337097865
2.8908706420273105,-0.6383144830502567
-1.6031576266934267,-3.4543664332688073
1.7349836565146024,-0.3112874063844236
1.494299078446273,-2.559837452981418
-3.4136417742451792,-0.7030057748518936
-0.11125289971212021,-0.8141735372802519
0.14971648618172625,0.4272466338442197
-1.0106596975089446,4.716835978809261
3.5733704270108158,-0.2617293873750117
-5.307664789327971,2.297257026102233
-0.5201204446758094,0.10217107660077356
1.4360997001732054,0.3397872338336004
2.8817487818400105,-1.580676411029183
-3.568190819612982,-0.5419426589187658
-0.2340441024033295,5.668109996492575
1.312698183917979,-0.6865217577561186
-2.875284003126334,4.1358109916313
-1.4010121607580799,-1.9273820820853484
0.5433912407164696,0.48871631393553533
1.9501979094808044,3.18833145971083
-3.464080015214206,4.1319344854140105
-3.280590760995096,-4.059278438017955
1.6974235480080002,-0.9176327335029053
-1.969504504111161,-3.0235821864222485
-0.9749253034988961,4.038247921219358
-1.9506418599938313,2.000502165887756
-2.5240779233861614,-1.3563663698163304
3.2009464165152512,2.100550011954889
1.94411316822542,-1.447810203850135
2.614644038554784,-0.3988640502016954
1.2086218367244537,-0.5260054665732494
-3.234806210378829,0.5069270996971916
-0.987657043127512,-1.1533157210162093
-3.1267414470393096,-0.6009729003191174
-1.9521213110466873,1.8272563027263797
-1.1871780781869985,2.7379911881845547
1.4868249331835504,1.0069663725085782
-1.1120167713476068,-1.1375424753005994
-0.8149174366307194,0.12003140474879134
-4.337139093478414,2.385488358073487
2.126940631968726,-1.084578092685693
1.2799104849149552,-0.1719571907303041
3.489853296470816,-0.039723548592519704
-4.542524221554951,-0.20338109291151174
-2.9636304737534864,0.6628005417327062
1.273142635842554,-3.223554739108389
3.3709958241804205,-0.7978243421953299
1.4241260319062095,3.0328325341474374
-2.9978900970066644,-1.015634971388561
1.0710913793074022,3.7625151203530325
3.3916002801841434,-3.822217842783197
1.751785207364353,0.9248015247044495
-0.5717792461936075,-1.8527679175856622
2.3667060245277884,-0.6426811868301125
1.5326897842382594,-1.9437711086450264
0.2635210449690984,-1.3309880569516328
-1.3178080004607315,-2.993896927755945
-0.8639851531856829,0.23821378156904857
0.12498278071535825,-1.9038143693310658
-1.1564197208717495,4.805445161285004
2.396718140836764,2.5219415300005332
-1.9360584215958547,2.9807225585956796
2.3351545170959875,-1.6099656635549828
3.0480487933708904,0.25724656460360223
-1.7432906503942944,-3.0916995704397787
2.1451066648467045,-2.5232936435771887
-5.639645079433927,2.55253435465596
2.916954166512298,-2.8012042409379254
-4.313003817287903,-3.1699804591435967
2.5468907401526226,-1.2080678963935165
-2.516502958154926,-1.65057536507909
1.9711949777203799,0.18370497439167954
2.1961806654864175,-3.1684596926753783
0.8367505957820573,-2.111787504915225
0.6690788933891638,1.8712878305457248
0.8002708367624841,0.7613857657661395
3.6801766947874475,-0.6421077050348497
1.5992273853214165,-1.9817515651445958
4.472753925276064,0.9077501654595519
2.9293138779692645,0.10016428001410668
-1.3936755092105833,5.444622477520902
2.424132859767653,-0.20482877519630954
2.563025709634368,0.7952577255604414
-0.8155407279961695,0.7358624745119847
-0.8671907196548038,-1.1258245050270603
2.4798773096546793,-0.6497878152300917
3.612453312976958,-0.7843091311144306
-7.630787566257309,-0.9579238470586424
-0.5298401062886193,-1.4554072715682076
-1.3919577209688156,0.541881387940157
1.930808646121351,-0.37428960385891535
1.8443744357790832,1.3206771803295783
1.7114296957247765,-1.1700269018355196
0.7522312762005406,-0.11816111526845517
-2.1954457149382867,-3.21362822707337
-6.765748622100336,0.06305444603734256
10.546937496672314,2.9567101796427813
-1.5106237215353868,-4.585227843304181
-2.514313750316694,-0.8772883536620606
-1.6159761352366349,1.9829013922677745
-0.7418372587744636,-1.23248890951615
-0.4390280610772551,2.5365396166192875
1.9511005916518929,-2.876163482491464
0.8643552459261922,-0.4364288160669402
-0.6445752051443613,1.9386959454144572
-3.180642223184277,-1.9850586941333939
-3.8893043608911193,0.5050845342148065
-2.0862415320471333,4.728509909681476
-3.788467521146476,-0.12077758345617706
-2.172781753124315,0.09425938209094693
-4.143167053509681,-1.5893369267014932
